Symbol_ID,X,Y,Width,Height
1145,8648,11015,66,99
1146,7560,10998,23,29
1147,7545,10993,20,27
1148,7534,10987,14,29
1149,7513,10983,20,27
1150,7495,10977,22,29
1151,7860,10975,1339,614
1152,8777,10957,35,213
1153,7422,10949,14,29
1154,7431,10943,67,66
1155,8579,10911,83,152
1156,8401,10891,178,165
1157,7501,10818,26,32
1158,7258,10768,493,186
1159,3825,10766,1839,20
1160,5390,10737,30,12
1161,4069,10737,30,12
1162,6355,10734,30,20
1163,6737,10717,20,29
1164,6718,10717,11,29
1165,6684,10717,11,29
1166,6646,10717,21,29
1167,6568,10717,12,29
1168,6702,10716,12,31
1169,6669,10716,11,31
1170,6584,10705,55,54
1171,7223,10651,65,86
1172,7138,10617,64,86
1173,6948,10563,56,363
1174,6393,10563,28,363
1175,4404,10365,87,87
1176,4248,10365,86,87
1177,23674,9510,352,193
1178,25819,9322,105,105
1179,23674,9278,352,193
1180,23928,8750,40,58
1181,25976,8749,39,59
1182,25808,8743,127,64
1183,23799,8728,93,93
1184,25849,8701,45,28
1185,25949,8556,45,28
1186,25749,8556,45,28
1187,26035,8531,39,59
1188,23928,8518,39,59
1189,25806,8497,131,137
1190,23799,8497,93,92
1191,25849,8450,45,29
1192,25975,8287,39,58
1193,23928,8287,39,58
1194,25808,8279,127,64
1195,23799,8265,93,93
1196,25849,8237,45,28
1197,25976,8055,39,59
1198,23927,8055,22,58
1199,25808,8048,127,64
1200,23799,8033,93,93
1201,25849,8006,45,28
1202,25976,7824,39,58
1203,25808,7816,127,64
1204,25849,7774,45,28
1205,23661,7774,368,148
1206,26081,7317,61,65
1207,25997,7317,84,65
1208,25938,7317,57,65
1209,20132,7277,2464,32
1210,23782,7227,126,125
1211,25806,7224,131,131
1212,22297,7138,288,120
1213,22050,7138,140,120
1214,21778,7048,264,210
1215,20132,7023,22,234
1216,23735,6996,220,123
1217,25802,6988,140,140
1218,22299,6968,286,160
1219,20131,6620,23,199
1220,23729,6420,233,117
1221,25813,6189,117,117
1222,23787,6189,117,117
1223,20164,6064,2421,1194
1224,25813,5957,204,117
1225,23787,5957,117,117
1226,23796,5735,98,98
1227,25791,5707,162,154
1228,23983,5557,15,21
1229,23983,5527,15,21
1230,25813,5494,117,117
1231,23687,5491,317,123
1232,23907,5349,22,15
1233,23878,5349,21,15
1234,23777,5349,21,15
1235,25958,5325,15,21
1236,25958,5296,15,21
1237,23864,5272,79,98
1238,23748,5272,79,98
1239,25765,5263,214,116
1240,13470,4885,6,34
1241,13272,4885,28,35
1242,13237,4885,30,34
1243,12863,4885,6,34
1244,12812,4885,46,34
1245,12597,4885,6,34
1246,13578,4884,28,35
1247,13540,4884,32,36
1248,13520,4884,19,35
1249,13482,4884,32,36
1250,13416,4884,28,35
1251,13378,4884,32,36
1252,13326,4884,46,35
1253,13184,4884,32,36
1254,13119,4884,30,36
1255,13083,4884,32,36
1256,13014,4884,28,35
1257,12976,4884,32,36
1258,12907,4884,30,36
1259,12875,4884,28,36
1260,12737,4884,19,35
1261,12699,4884,32,36
1262,12611,4884,28,35
1263,13449,4874,17,46
1264,13154,4872,28,47
1265,13047,4872,30,48
1266,12942,4872,28,47
1267,12773,4872,37,47
1268,12663,4872,30,48
1269,13574,4808,6,34
1270,13487,4808,46,34
1271,13456,4808,30,34
1272,13312,4808,6,34
1273,13193,4808,6,34
1274,12705,4808,31,34
1275,12675,4808,6,34
1276,13727,4807,32,36
1277,13694,4807,28,36
1278,13658,4807,32,36
1279,13586,4807,30,49
1280,13536,4807,32,36
1281,13324,4807,32,36
1282,13205,4807,28,36
1283,13049,4807,19,35
1284,13011,4807,32,36
1285,12977,4807,28,35
1286,12939,4807,32,36
1287,12869,4807,28,35
1288,12831,4807,31,36
1289,12776,4807,19,35
1290,12738,4807,32,36
1291,12637,4807,32,36
1292,13237,4797,17,46
1293,13622,4795,30,48
1294,13423,4795,30,48
1295,13376,4795,43,47
1296,13274,4795,30,48
1297,13129,4795,39,47
1298,13086,4795,37,47
1299,12903,4795,30,48
1300,12797,4795,28,47
1301,12596,4795,36,47
1302,12889,4758,8,16
1303,12795,4746,32,6
1304,12795,4732,32,6
1305,13575,4731,6,34
1306,13377,4731,28,35
1307,13342,4731,30,34
1308,13269,4731,28,35
1309,13047,4731,31,34
1310,12635,4731,28,35
1311,13682,4730,28,35
1312,13644,4730,32,36
1313,13625,4730,19,35
1314,13587,4730,32,36
1315,13521,4730,28,35
1316,13483,4730,32,36
1317,13431,4730,46,35
1318,13305,4730,19,35
1319,12978,4730,46,35
1320,12597,4730,31,36
1321,13554,4720,17,46
1322,12940,4719,32,47
1323,13227,4718,38,47
1324,13168,4718,39,47
1325,13117,4718,45,48
1326,12904,4718,31,48
1327,12850,4718,31,48
1328,12753,4718,39,47
1329,12708,4718,37,48
1330,12667,4718,20,47
1331,25799,4670,140,140
1332,13182,4653,6,34
1333,12905,4653,6,34
1334,12818,4653,46,34
1335,12787,4653,30,34
1336,12643,4653,6,34
1337,13196,4652,28,35
1338,13148,4652,28,36
1339,13096,4652,28,35
1340,13058,4652,32,36
1341,13025,4652,28,36
1342,12989,4652,32,36
1343,12917,4652,30,49
1344,12867,4652,32,36
1345,12655,4652,32,36
1346,13230,4640,30,48
1347,12953,4640,30,48
1348,12754,4640,30,48
1349,12707,4640,43,47
1350,12597,4640,39,47
1351,12988,4576,6,34
1352,12827,4576,6,34
1353,12769,4576,28,35
1354,12597,4576,6,34
1355,13234,4575,32,36
1356,13183,4575,46,35
1357,13109,4575,31,36
1358,13075,4575,28,35
1359,13001,4575,32,36
1360,12967,4575,19,35
1361,12911,4575,32,36
1362,12841,4575,28,35
1363,12805,4575,19,35
1364,12611,4575,28,35
1365,12946,4565,17,46
1366,13147,4563,28,47
1367,13039,4563,30,48
1368,12877,4563,30,48
1369,12727,4563,38,47
1370,12679,4563,6,47
1371,12647,4563,28,47
1372,13510,4526,8,16
1373,13415,4499,28,35
1374,13286,4499,28,35
1375,13103,4499,28,35
1376,12941,4499,28,35
1377,12639,4499,28,35
1378,13487,4498,19,35
1379,13449,4498,32,36
1380,13377,4498,31,36
1381,13322,4498,19,35
1382,13158,4498,30,36
1383,13139,4498,19,35
1384,13011,4498,30,49
1385,12977,4498,28,35
1386,12889,4498,32,36
1387,12817,4498,31,36
1388,12765,4498,19,35
1389,12727,4498,32,36
1390,12675,4498,49,35
1391,23963,4496,36,47
1392,23947,4496,7,47
1393,23903,4496,35,47
1394,13343,4486,30,48
1395,13243,4486,38,47
1396,13192,4486,28,47
1397,13065,4486,30,48
1398,12926,4486,6,47
1399,12855,4486,30,48
1400,12786,4486,28,47
1401,12596,4486,38,47
1402,23796,4466,98,99
1403,25762,4454,220,123
1404,13393,4344,28,35
1405,13249,4344,6,34
1406,13123,4344,28,35
1407,12832,4344,6,34
1408,13717,4343,19,35
1409,13643,4343,32,36
1410,13264,4343,46,35
1411,13193,4343,30,49
1412,13159,4343,28,35
1413,13085,4343,30,49
1414,13050,4343,32,36
1415,13016,4343,19,35
1416,12978,4343,32,36
1417,12881,4343,32,36
1418,12847,4343,28,35
1419,12794,4343,32,36
1420,12722,4343,30,49
1421,12672,4343,32,36
1422,12597,4343,32,36
1423,12757,4333,17,46
1424,13681,4331,28,47
1425,13599,4331,41,47
1426,13532,4331,41,48
1427,13486,4331,43,47
1428,13448,4331,36,47
1429,13425,4331,18,48
1430,13379,4331,6,47
1431,13331,4331,43,47
1432,13037,4331,6,47
1433,12933,4331,43,47
1434,12710,4331,6,47
1435,12635,4331,37,47
1436,13674,4293,8,16
1437,13622,4266,6,34
1438,13267,4266,6,34
1439,13180,4266,46,34
1440,13130,4266,28,35
1441,13095,4266,30,34
1442,12814,4266,6,34
1443,13637,4265,28,35
1444,13584,4265,32,36
1445,13552,4265,28,36
1446,13482,4265,28,35
1447,13461,4265,19,35
1448,13423,4265,32,36
1449,13353,4265,28,35
1450,13315,4265,32,36
1451,13229,4265,32,36
1452,13042,4265,32,36
1453,13009,4265,28,36
1454,12977,4265,28,36
1455,12941,4265,31,36
1456,12921,4265,19,35
1457,12826,4265,32,36
1458,12722,4265,32,36
1459,12639,4265,32,36
1460,13515,4255,17,46
1461,13386,4255,17,46
1462,13278,4255,17,46
1463,12703,4255,17,46
1464,13403,4253,20,47
1465,12879,4253,38,47
1466,12776,4253,30,48
1467,12691,4253,6,47
1468,12677,4253,6,47
1469,12597,4253,37,48
1470,12635,4188,28,35
1471,13488,4187,32,36
1472,13456,4187,28,36
1473,13424,4187,28,36
1474,13388,4187,31,36
1475,13368,4187,19,35
1476,13275,4187,28,35
1477,13237,4187,32,36
1478,13203,4187,28,35
1479,13165,4187,32,36
1480,13129,4187,30,49
1481,13093,4187,32,36
1482,13042,4187,32,36
1483,13006,4187,30,49
1484,12956,4187,28,36
1485,12888,4187,30,36
1486,12852,4187,31,36
1487,12818,4187,28,35
1488,12778,4187,19,35
1489,12740,4187,32,36
1490,12597,4187,31,36
1491,12987,4177,17,46
1492,13325,4175,38,47
1493,13080,4175,6,47
1494,12922,4175,28,47
1495,12705,4175,30,48
1496,12667,4175,20,47
1497,22299,4163,286,674
1498,13619,4110,28,35
1499,13364,4110,6,34
1500,12803,4110,31,34
1501,13689,4109,30,49
1502,13655,4109,28,35
1503,13581,4109,30,49
1504,13545,4109,32,36
1505,13511,4109,19,35
1506,13473,4109,32,36
1507,13376,4109,32,36
1508,13254,4109,30,49
1509,13204,4109,32,36
1510,13128,4109,32,36
1511,13076,4109,28,35
1512,13038,4109,32,36
1513,12968,4109,28,35
1514,12930,4109,31,36
1515,12875,4109,19,35
1516,12837,4109,32,36
1517,12753,4109,28,35
1518,12731,4109,19,35
1519,12693,4109,32,36
1520,12639,4109,32,36
1521,13289,4099,17,46
1522,13533,4097,6,47
1523,13428,4097,43,47
1524,13326,4097,30,48
1525,13242,4097,6,47
1526,13166,4097,38,47
1527,13002,4097,30,48
1528,12896,4097,28,47
1529,12673,4097,20,47
1530,12597,4097,37,48
1531,13532,3956,18,6
1532,13376,3942,6,34
1533,13322,3942,28,35
1534,13200,3942,6,34
1535,13669,3941,31,36
1536,13635,3941,28,35
1537,13597,3941,31,36
1538,13391,3941,28,35
1539,13284,3941,31,36
1540,13214,3941,28,35
1541,13105,3941,28,36
1542,13054,3941,31,36
1543,13017,3941,19,35
1544,12979,3941,32,36
1545,12910,3941,31,36
1546,12842,3941,30,36
1547,12691,3941,32,36
1548,20699,3936,574,210
1549,12960,3931,17,46
1550,13707,3929,6,47
1551,13556,3929,39,47
1552,13489,3929,41,47
1553,13444,3929,36,47
1554,13250,3929,30,48
1555,13158,3929,35,47
1556,13092,3929,6,47
1557,12948,3929,6,47
1558,12876,3929,28,47
1559,12800,3929,37,48
1560,12647,3929,41,47
1561,25784,3860,163,163
1562,23764,3860,163,163
1563,12735,3843,18,6
1564,13045,3829,32,34
1565,13225,3828,46,35
1566,13172,3828,46,35
1567,12871,3828,31,36
1568,12837,3828,28,35
1569,12799,3828,31,36
1570,13081,3817,30,46
1571,13116,3816,31,48
1572,13011,3816,31,48
1573,12975,3816,31,48
1574,12945,3816,17,47
1575,12909,3816,6,47
1576,12758,3816,39,47
1577,12691,3816,41,47
1578,12647,3816,36,47
1579,11532,3801,28,35
1580,11417,3801,28,35
1581,11652,3800,32,36
1582,11598,3800,32,36
1583,11453,3800,19,35
1584,11329,3800,32,36
1585,11264,3800,30,36
1586,11228,3800,32,36
1587,11704,3788,43,47
1588,11568,3788,28,47
1589,11490,3788,37,47
1590,11395,3788,21,47
1591,11367,3788,6,47
1592,11298,3788,28,47
1593,11184,3788,39,47
1594,12522,3773,39,42
1595,12491,3773,28,43
1596,12459,3773,28,43
1597,11789,3714,6,34
1598,11541,3714,28,35
1599,11419,3714,6,34
1600,11735,3713,46,35
1601,11679,3713,32,36
1602,11647,3713,28,36
1603,11611,3713,32,36
1604,11503,3713,31,36
1605,11433,3713,28,35
1606,11381,3713,32,36
1607,11345,3713,32,36
1608,11291,3713,31,36
1609,11271,3713,19,35
1610,11233,3713,32,36
1611,11800,3703,17,46
1612,11326,3703,17,46
1613,11575,3701,30,48
1614,11469,3701,30,48
1615,11184,3701,44,48
1616,23764,3629,163,163
1617,20722,3601,561,475
1618,20577,3584,261,560
1619,20164,3584,2168,1253
1620,24016,3528,43,47
1621,23982,3528,31,48
1622,23946,3528,31,48
1623,23859,3528,43,47
1624,23825,3528,31,47
1625,23789,3528,31,48
1626,23702,3528,43,47
1627,23668,3528,31,48
1628,23637,3528,17,47
1629,12753,3427,43,47
1630,12720,3427,31,48
1631,12684,3427,31,48
1632,12648,3427,31,47
1633,25732,3409,279,140
1634,23963,3401,79,117
1635,23806,3401,79,117
1636,23648,3401,79,117
1637,12797,3357,18,6
1638,13014,3343,28,35
1639,12899,3343,28,35
1640,13081,3342,32,36
1641,12935,3342,19,35
1642,12756,3332,17,46
1643,13050,3330,28,47
1644,12972,3330,37,47
1645,12877,3330,20,47
1646,12816,3330,43,47
1647,12715,3330,37,48
1648,12647,3330,43,47
1649,11183,3238,2532,753
1650,23907,3223,33,47
1651,23749,3200,159,108
1652,25827,3187,100,120
1653,7587,3115,425,192
1654,23895,2966,235,99
1655,23679,2966,157,99
1656,23561,2966,79,99
1657,25827,2955,100,121
1658,7587,2836,425,193
1659,7587,2558,425,193
1660,23733,2518,16,25
1661,23721,2442,38,70
1662,25657,2419,16,25
1663,13470,2407,6,34
1664,13272,2407,28,35
1665,13237,2407,30,34
1666,12863,2407,6,34
1667,12812,2407,46,34
1668,12597,2407,6,34
1669,13578,2406,28,35
1670,13540,2406,32,36
1671,13520,2406,19,35
1672,13482,2406,32,36
1673,13416,2406,28,35
1674,13378,2406,32,36
1675,13326,2406,46,35
1676,13184,2406,32,36
1677,13119,2406,30,36
1678,13083,2406,32,36
1679,13014,2406,28,35
1680,12976,2406,32,36
1681,12907,2406,30,36
1682,12875,2406,28,36
1683,12737,2406,19,35
1684,12699,2406,32,36
1685,12611,2406,28,35
1686,13449,2396,17,46
1687,13154,2394,28,47
1688,13047,2394,30,48
1689,12942,2394,28,47
1690,12773,2394,37,47
1691,12663,2394,30,48
1692,23691,2343,88,64
1693,25629,2340,103,71
1694,13574,2330,6,34
1695,13487,2330,46,34
1696,13456,2330,30,34
1697,13312,2330,6,34
1698,13193,2330,6,34
1699,12705,2330,31,34
1700,12675,2330,6,34
1701,13727,2329,32,36
1702,13694,2329,28,36
1703,13658,2329,32,36
1704,13586,2329,30,49
1705,13536,2329,32,36
1706,13324,2329,32,36
1707,13205,2329,28,36
1708,13049,2329,19,35
1709,13011,2329,32,36
1710,12977,2329,28,35
1711,12939,2329,32,36
1712,12869,2329,28,35
1713,12831,2329,31,36
1714,12776,2329,19,35
1715,12738,2329,32,36
1716,12637,2329,32,36
1717,13237,2319,17,46
1718,13622,2317,30,48
1719,13423,2317,30,48
1720,13376,2317,43,47
1721,13274,2317,30,48
1722,13129,2317,39,47
1723,13086,2317,37,47
1724,12903,2317,30,48
1725,12797,2317,28,47
1726,12596,2317,36,47
1727,7587,2280,425,193
1728,12889,2279,8,16
1729,12795,2267,32,6
1730,12795,2253,32,6
1731,13575,2252,6,34
1732,13377,2252,28,35
1733,13342,2252,30,34
1734,13269,2252,28,35
1735,13047,2252,31,34
1736,12635,2252,28,35
1737,13682,2251,28,35
1738,13644,2251,32,36
1739,13625,2251,19,35
1740,13587,2251,32,36
1741,13521,2251,28,35
1742,13483,2251,32,36
1743,13431,2251,46,35
1744,13305,2251,19,35
1745,12978,2251,46,35
1746,12597,2251,31,36
1747,13554,2241,17,46
1748,12940,2240,32,47
1749,13227,2239,38,47
1750,13168,2239,39,47
1751,13117,2239,45,48
1752,12904,2239,31,48
1753,12850,2239,31,48
1754,12753,2239,39,47
1755,12708,2239,37,48
1756,12667,2239,20,47
1757,23725,2234,18,30
1758,25669,2222,18,30
1759,23666,2196,136,19
1760,25421,2180,464,19
1761,13182,2175,6,34
1762,12905,2175,6,34
1763,12818,2175,46,34
1764,12787,2175,30,34
1765,12643,2175,6,34
1766,13196,2174,28,35
1767,13148,2174,28,36
1768,13096,2174,28,35
1769,13058,2174,32,36
1770,13025,2174,28,36
1771,12989,2174,32,36
1772,12917,2174,30,49
1773,12867,2174,32,36
1774,12655,2174,32,36
1775,13230,2162,30,48
1776,12953,2162,30,48
1777,12754,2162,30,48
1778,12707,2162,43,47
1779,12597,2162,39,47
1780,12988,2098,6,34
1781,12827,2098,6,34
1782,12769,2098,28,35
1783,12597,2098,6,34
1784,13234,2097,32,36
1785,13183,2097,46,35
1786,13109,2097,31,36
1787,13075,2097,28,35
1788,13001,2097,32,36
1789,12967,2097,19,35
1790,12911,2097,32,36
1791,12841,2097,28,35
1792,12805,2097,19,35
1793,12611,2097,28,35
1794,12946,2087,17,46
1795,13147,2085,28,47
1796,13039,2085,30,48
1797,12877,2085,30,48
1798,12727,2085,38,47
1799,12679,2085,6,47
1800,12647,2085,28,47
1801,23714,2073,18,30
1802,23549,2048,348,24
1803,13510,2047,8,16
1804,25666,2020,61,88
1805,13415,2020,28,35
1806,13286,2020,28,35
1807,13103,2020,28,35
1808,12941,2020,28,35
1809,12639,2020,28,35
1810,13487,2019,19,35
1811,13449,2019,32,36
1812,13377,2019,31,36
1813,13322,2019,19,35
1814,13158,2019,30,36
1815,13139,2019,19,35
1816,13011,2019,30,49
1817,12977,2019,28,35
1818,12889,2019,32,36
1819,12817,2019,31,36
1820,12765,2019,19,35
1821,12727,2019,32,36
1822,12675,2019,49,35
1823,13343,2007,30,48
1824,13243,2007,38,47
1825,13192,2007,28,47
1826,13065,2007,30,48
1827,12926,2007,6,47
1828,12855,2007,30,48
1829,12786,2007,28,47
1830,12596,2007,38,47
1831,7587,2002,425,194
1832,23715,1929,11,29
1833,25649,1926,19,29
1834,23539,1896,366,20
1835,25476,1893,366,20
1836,13393,1866,28,35
1837,13249,1866,6,34
1838,13123,1866,28,35
1839,12832,1866,6,34
1840,13717,1865,19,35
1841,13643,1865,32,36
1842,13264,1865,46,35
1843,13193,1865,30,49
1844,13159,1865,28,35
1845,13085,1865,30,49
1846,13050,1865,32,36
1847,13016,1865,19,35
1848,12978,1865,32,36
1849,12881,1865,32,36
1850,12847,1865,28,35
1851,12794,1865,32,36
1852,12722,1865,30,49
1853,12672,1865,32,36
1854,12597,1865,32,36
1855,12757,1855,17,46
1856,13681,1853,28,47
1857,13599,1853,41,47
1858,13532,1853,41,48
1859,13486,1853,43,47
1860,13448,1853,36,47
1861,13425,1853,18,48
1862,13379,1853,6,47
1863,13331,1853,43,47
1864,13037,1853,6,47
1865,12933,1853,43,47
1866,12710,1853,6,47
1867,12635,1853,37,47
1868,13674,1815,8,16
1869,13622,1788,6,34
1870,13267,1788,6,34
1871,13180,1788,46,34
1872,13130,1788,28,35
1873,13095,1788,30,34
1874,12814,1788,6,34
1875,13637,1787,28,35
1876,13584,1787,32,36
1877,13552,1787,28,36
1878,13482,1787,28,35
1879,13461,1787,19,35
1880,13423,1787,32,36
1881,13353,1787,28,35
1882,13315,1787,32,36
1883,13229,1787,32,36
1884,13042,1787,32,36
1885,13009,1787,28,36
1886,12977,1787,28,36
1887,12941,1787,31,36
1888,12921,1787,19,35
1889,12826,1787,32,36
1890,12722,1787,32,36
1891,12639,1787,32,36
1892,13515,1777,17,46
1893,13386,1777,17,46
1894,13278,1777,17,46
1895,12703,1777,17,46
1896,13403,1775,20,47
1897,12879,1775,38,47
1898,12776,1775,30,48
1899,12691,1775,6,47
1900,12677,1775,6,47
1901,12597,1775,37,48
1902,7587,1724,425,193
1903,12635,1710,28,35
1904,13488,1709,32,36
1905,13456,1709,28,36
1906,13424,1709,28,36
1907,13388,1709,31,36
1908,13368,1709,19,35
1909,13275,1709,28,35
1910,13237,1709,32,36
1911,13203,1709,28,35
1912,13165,1709,32,36
1913,13129,1709,30,49
1914,13093,1709,32,36
1915,13042,1709,32,36
1916,13006,1709,30,49
1917,12956,1709,28,36
1918,12888,1709,30,36
1919,12852,1709,31,36
1920,12818,1709,28,35
1921,12778,1709,19,35
1922,12740,1709,32,36
1923,12597,1709,31,36
1924,12987,1699,17,46
1925,13325,1697,38,47
1926,13080,1697,6,47
1927,12922,1697,28,47
1928,12705,1697,30,48
1929,12667,1697,20,47
1930,13619,1632,28,35
1931,13364,1632,6,34
1932,12803,1632,31,34
1933,13689,1631,30,49
1934,13655,1631,28,35
1935,13581,1631,30,49
1936,13545,1631,32,36
1937,13511,1631,19,35
1938,13473,1631,32,36
1939,13376,1631,32,36
1940,13254,1631,30,49
1941,13204,1631,32,36
1942,13128,1631,32,36
1943,13076,1631,28,35
1944,13038,1631,32,36
1945,12968,1631,28,35
1946,12930,1631,31,36
1947,12875,1631,19,35
1948,12837,1631,32,36
1949,12753,1631,28,35
1950,12731,1631,19,35
1951,12693,1631,32,36
1952,12639,1631,32,36
1953,13289,1621,17,46
1954,13533,1619,6,47
1955,13428,1619,43,47
1956,13326,1619,30,48
1957,13242,1619,6,47
1958,13166,1619,38,47
1959,13002,1619,30,48
1960,12896,1619,28,47
1961,12673,1619,20,47
1962,12597,1619,37,48
1963,7587,1446,425,193
1964,13617,1424,30,34
1965,13448,1424,6,34
1966,13063,1424,28,35
1967,12840,1424,28,35
1968,12668,1424,6,34
1969,13706,1423,28,35
1970,13669,1423,32,36
1971,13564,1423,32,36
1972,13532,1423,28,36
1973,13478,1423,32,36
1974,13410,1423,32,36
1975,13377,1423,28,36
1976,13341,1423,30,49
1977,13305,1423,31,36
1978,13223,1423,30,36
1979,13190,1423,28,36
1980,13156,1423,28,35
1981,13119,1423,31,36
1982,13099,1423,19,35
1983,12984,1423,19,35
1984,12946,1423,32,36
1985,12802,1423,31,36
1986,12748,1423,32,36
1987,12680,1423,30,36
1988,12630,1423,32,36
1989,12610,1423,19,35
1990,12572,1423,32,36
1991,13650,1413,17,46
1992,13599,1413,17,46
1993,13459,1413,17,46
1994,13293,1411,6,47
1995,13257,1411,28,47
1996,13020,1411,38,47
1997,12910,1411,30,48
1998,12872,1411,20,47
1999,12714,1411,28,47
2000,12531,1411,36,47
2001,23560,1363,165,73
2002,13442,1346,30,34
2003,13391,1346,28,35
2004,13237,1346,28,35
2005,13201,1346,30,34
2006,13136,1346,6,34
2007,12938,1346,6,34
2008,12730,1346,6,34
2009,12643,1346,46,34
2010,12612,1346,30,34
2011,13583,1345,32,36
2012,13513,1345,28,35
2013,13475,1345,32,36
2014,13321,1345,30,36
2015,13288,1345,28,36
2016,13150,1345,28,35
2017,13096,1345,19,35
2018,13058,1345,32,36
2019,13007,1345,46,35
2020,12953,1345,46,35
2021,12882,1345,32,36
2022,12850,1345,28,36
2023,12814,1345,32,36
2024,12692,1345,32,36
2025,13424,1335,17,46
2026,13547,1333,30,48
2027,13355,1333,28,47
2028,12778,1333,30,48
2029,12579,1333,30,48
2030,12532,1333,43,47
2031,23560,1178,165,73
2032,7587,1169,425,193
2033,20168,1130,2419,1229
2034,20575,1107,703,559
2035,23560,993,165,73
2036,12638,949,43,47
2037,12604,949,31,48
2038,12568,949,31,48
2039,12532,949,31,47
2040,12681,878,18,6
2041,12898,864,28,35
2042,12783,864,28,35
2043,12965,863,32,36
2044,12819,863,19,35
2045,12640,853,17,46
2046,12934,851,28,47
2047,12856,851,37,47
2048,12762,851,20,47
2049,12700,851,43,47
2050,12599,851,37,48
2051,12532,851,43,47
2052,24948,827,294,31
2053,26339,807,165,73
2054,23560,807,165,73
2055,12316,760,1420,693
